session_id,customer_age,account_tenure_days,previous_purchases,product_category,items_in_cart,cart_value,treatment,completed_purchase,Y0,Y1
4654,18-24,264,1,Fashion,3,65.22,1,1,1,1
4655,35-44,149,7,Home & Garden,7,51.03,1,0,0,0
4656,18-24,314,3,Fashion,4,67.04,1,1,1,1
4657,45-54,47,1,Fashion,7,49.75,0,1,1,1
4658,45-54,248,0,Electronics,4,104.1,1,1,1,1
4659,45-54,484,2,Books & Media,4,19.55,0,0,0,0
4660,25-34,270,1,Books & Media,6,22.06,0,0,0,1
4661,45-54,133,2,Electronics,6,91.85,1,1,1,1
4662,45-54,127,1,Books & Media,3,65.69,1,1,0,1
4663,45-54,148,1,Sports & Outdoors,5,51.63,1,1,1,1
4664,25-34,142,3,Electronics,3,118.47,1,0,1,0
4665,25-34,19,1,Sports & Outdoors,2,57.16,1,1,1,1
4666,25-34,826,4,Home & Garden,5,45.03,0,0,0,1
4667,35-44,158,3,Books & Media,3,31.9,0,1,1,1
4668,35-44,200,1,Fashion,5,46.71,0,0,0,1
4669,35-44,216,2,Home & Garden,9,57.08,1,0,0,0
4670,25-34,114,1,Books & Media,2,31.98,0,0,0,1
4671,25-34,270,0,Electronics,4,32.97,0,1,1,1
4672,25-34,233,3,Home & Garden,5,98.53,1,0,1,0
4673,25-34,283,0,Home & Garden,2,53.58,1,0,1,0
4674,25-34,296,0,Electronics,5,48.21,0,0,0,1
4675,18-24,101,1,Books & Media,3,24.08,0,0,0,0
4676,25-34,223,1,Sports & Outdoors,7,68.55,1,1,1,1
4677,18-24,130,1,Fashion,3,46.37,0,0,0,0
4678,25-34,127,2,Electronics,5,65.31,1,1,1,1
4679,55+,138,6,Home & Garden,2,46.49,0,0,0,0
4680,25-34,183,2,Electronics,5,61.88,1,1,0,1
4681,25-34,181,6,Fashion,4,112.83,1,0,0,0
4682,25-34,170,14,Fashion,6,62.78,1,1,1,1
4683,55+,114,1,Electronics,6,49.36,0,1,1,0
4684,25-34,165,2,Home & Garden,2,68.64,1,1,0,1
4685,25-34,141,1,Fashion,5,63.81,1,1,0,1
4686,45-54,195,0,Home & Garden,4,35.95,0,0,0,1
4687,18-24,166,1,Home & Garden,3,23.51,0,0,0,0
4688,25-34,27,0,Electronics,3,147.08,1,1,0,1
4689,35-44,165,2,Electronics,7,47.73,0,1,1,0
4690,25-34,57,9,Books & Media,4,169.61,1,0,1,0
4691,25-34,19,1,Fashion,2,24.69,0,0,0,1
4692,35-44,273,0,Fashion,3,53.0,1,1,1,1
4693,35-44,571,0,Fashion,4,102.61,1,1,0,1
4694,25-34,66,0,Electronics,5,58.03,1,0,0,0
4695,35-44,226,0,Home & Garden,2,83.69,1,0,0,0
4696,35-44,487,2,Home & Garden,6,50.42,1,1,1,1
4697,35-44,97,1,Fashion,4,48.87,0,0,0,1
4698,35-44,37,1,Sports & Outdoors,2,49.83,0,0,0,1
4699,25-34,399,3,Fashion,2,88.81,1,0,0,0
4700,45-54,39,4,Fashion,5,91.81,1,0,0,0
4701,18-24,153,8,Electronics,1,85.55,1,1,0,1
4702,25-34,711,1,Electronics,2,58.89,1,1,0,1
4703,25-34,126,4,Fashion,3,88.25,1,0,0,0
4704,35-44,201,0,Electronics,9,58.79,1,1,0,1
4705,25-34,72,0,Fashion,3,34.27,0,1,1,0
4706,35-44,628,8,Electronics,10,52.46,1,1,1,1
4707,35-44,238,4,Fashion,7,48.49,0,0,0,1
4708,35-44,218,12,Fashion,4,70.36,1,1,1,1
4709,18-24,140,5,Home & Garden,7,66.7,1,1,0,1
4710,35-44,113,1,Electronics,3,34.94,0,1,1,1
4711,25-34,435,1,Home & Garden,4,53.37,1,1,0,1
4712,35-44,157,0,Fashion,4,45.66,0,0,0,0
4713,35-44,49,1,Home & Garden,6,109.72,1,1,1,1
4714,35-44,294,0,Books & Media,5,22.78,0,0,0,0
4715,18-24,72,3,Electronics,5,75.46,1,0,0,0
4716,35-44,442,1,Books & Media,5,10.29,0,0,0,0
4717,35-44,349,0,Books & Media,3,21.17,0,1,1,1
4718,25-34,156,0,Sports & Outdoors,4,62.37,1,1,0,1
4719,18-24,70,0,Home & Garden,4,86.22,1,0,1,0
4720,25-34,34,3,Electronics,3,72.94,1,1,0,1
4721,25-34,143,0,Home & Garden,7,43.71,0,1,1,0
4722,55+,258,0,Home & Garden,5,33.38,0,0,0,1
4723,18-24,56,6,Sports & Outdoors,6,16.06,0,0,0,1
4724,55+,235,2,Fashion,7,26.57,0,1,1,0
4725,35-44,164,1,Home & Garden,2,96.56,1,0,1,0
4726,25-34,212,3,Sports & Outdoors,3,49.25,0,1,1,1
4727,35-44,411,3,Fashion,6,93.14,1,1,1,1
4728,35-44,180,0,Home & Garden,6,48.43,0,0,0,1
4729,45-54,105,0,Electronics,7,43.88,0,1,1,0
4730,35-44,363,1,Electronics,2,57.11,1,0,1,0
4731,35-44,102,0,Fashion,7,55.22,1,1,0,1
4732,35-44,148,1,Fashion,3,30.78,0,1,1,1
4733,25-34,364,3,Sports & Outdoors,5,86.87,1,0,1,0
4734,25-34,134,0,Books & Media,4,20.6,0,0,0,0
4735,18-24,97,1,Home & Garden,3,51.78,1,1,0,1
4736,25-34,168,1,Fashion,7,126.31,1,1,0,1
4737,25-34,60,1,Books & Media,4,21.87,0,0,0,0
4738,35-44,161,0,Home & Garden,6,24.65,0,0,0,1
4739,25-34,121,1,Fashion,3,49.82,0,1,1,1
4740,35-44,460,8,Fashion,3,93.24,1,1,1,1
4741,45-54,208,3,Fashion,3,47.01,0,1,1,1
4742,25-34,147,1,Books & Media,4,46.42,0,0,0,1
4743,25-34,133,0,Electronics,5,59.49,1,0,1,0
4744,35-44,10,1,Electronics,4,59.62,1,1,1,1
4745,35-44,340,1,Electronics,2,67.03,1,0,1,0
4746,25-34,167,0,Electronics,3,37.7,0,0,0,1
4747,25-34,176,0,Home & Garden,2,91.66,1,1,0,1
4748,35-44,184,3,Fashion,5,44.65,0,0,0,1
4749,25-34,839,1,Sports & Outdoors,4,137.87,1,1,0,1
4750,35-44,642,3,Electronics,3,69.27,1,0,0,0
4751,18-24,316,1,Electronics,4,46.78,0,1,1,1
4752,35-44,128,2,Home & Garden,4,48.17,0,0,0,0
4753,25-34,51,3,Electronics,5,51.93,1,0,1,0
4754,25-34,122,0,Electronics,5,83.29,1,1,1,1
4755,45-54,75,0,Electronics,3,68.77,1,0,1,0
4756,18-24,19,14,Electronics,3,62.83,1,1,1,1
4757,35-44,276,9,Electronics,6,79.19,1,0,1,0
4758,35-44,158,2,Sports & Outdoors,4,53.38,1,0,0,0
4759,35-44,232,7,Fashion,4,67.76,1,1,1,1
4760,45-54,240,1,Electronics,5,74.49,1,1,0,1
4761,35-44,149,0,Fashion,4,29.62,0,1,1,1
4762,18-24,121,0,Sports & Outdoors,2,52.9,1,1,1,1
4763,25-34,429,0,Home & Garden,4,42.73,0,1,1,1
4764,45-54,248,3,Fashion,4,42.26,0,1,1,1
4765,35-44,49,7,Home & Garden,3,108.17,1,0,1,0
4766,35-44,385,0,Books & Media,4,70.01,1,1,1,1
4767,25-34,215,0,Electronics,3,47.48,0,0,0,1
4768,55+,619,4,Electronics,4,66.78,1,1,1,1
4769,45-54,219,0,Books & Media,4,30.33,0,1,1,0
4770,45-54,230,0,Home & Garden,4,49.07,0,0,0,0
4771,18-24,118,1,Fashion,3,67.68,1,1,0,1
4772,35-44,184,0,Books & Media,3,68.84,1,0,0,0
4773,45-54,576,3,Electronics,5,57.03,1,1,0,1
4774,45-54,201,1,Home & Garden,7,67.26,1,1,1,1
4775,35-44,309,2,Electronics,4,169.75,1,1,1,1
4776,25-34,635,3,Fashion,3,58.87,1,1,1,1
4777,45-54,99,0,Books & Media,3,43.09,0,1,1,0
4778,18-24,100,0,Home & Garden,3,126.16,1,1,1,1
4779,55+,229,0,Fashion,6,47.6,0,1,1,1
4780,55+,298,0,Sports & Outdoors,2,23.92,0,0,0,0
4781,35-44,26,19,Sports & Outdoors,7,49.71,0,0,0,1
4782,18-24,149,8,Fashion,5,51.56,1,0,1,0
4783,55+,147,0,Home & Garden,2,46.59,0,0,0,0
4784,35-44,246,2,Electronics,7,65.79,1,0,0,0
4785,55+,248,0,Electronics,7,59.51,1,1,0,1
4786,25-34,307,3,Fashion,8,43.91,0,1,1,0
4787,35-44,238,2,Fashion,2,122.79,1,0,1,0
4788,25-34,154,1,Home & Garden,7,24.7,0,1,1,1
4789,35-44,154,8,Electronics,4,98.01,1,1,1,1
4790,18-24,95,1,Sports & Outdoors,4,58.2,1,1,1,1
4791,35-44,236,1,Books & Media,4,51.03,1,1,1,1
4792,25-34,202,15,Fashion,7,71.95,1,0,1,0
4793,45-54,222,1,Electronics,5,60.56,1,1,0,1
4794,18-24,383,6,Books & Media,6,55.46,1,1,0,1
4795,45-54,272,4,Home & Garden,4,76.27,1,0,1,0
4796,25-34,63,14,Fashion,6,99.73,1,0,1,0
4797,25-34,103,1,Electronics,4,109.76,1,0,0,0
4798,25-34,30,1,Fashion,5,61.17,1,1,0,1
4799,45-54,207,2,Books & Media,4,35.15,0,0,0,0
4800,25-34,106,0,Electronics,6,66.19,1,1,1,1
4801,18-24,179,4,Books & Media,4,46.42,0,0,0,1
4802,25-34,22,0,Fashion,6,44.24,0,1,1,1
4803,35-44,190,3,Fashion,1,33.49,0,1,1,1
4804,45-54,414,2,Electronics,2,63.03,1,1,1,1
4805,25-34,141,2,Electronics,3,60.47,1,0,1,0
4806,25-34,211,2,Electronics,4,43.78,0,0,0,1
4807,18-24,294,5,Fashion,2,81.47,1,0,0,0
4808,35-44,52,3,Sports & Outdoors,4,56.73,1,1,0,1
4809,25-34,421,1,Electronics,1,112.75,1,1,0,1
4810,25-34,61,0,Home & Garden,3,41.14,0,0,0,1
4811,18-24,143,3,Home & Garden,4,38.58,0,0,0,0
4812,35-44,363,2,Electronics,6,46.1,0,0,0,1
4813,45-54,338,0,Sports & Outdoors,5,39.48,0,0,0,1
4814,55+,157,1,Home & Garden,4,41.29,0,0,0,1
4815,18-24,293,4,Sports & Outdoors,1,67.28,1,0,1,0
4816,55+,229,0,Home & Garden,4,34.45,0,0,0,0
4817,18-24,77,0,Home & Garden,4,51.47,1,1,0,1
4818,35-44,422,0,Electronics,3,77.18,1,0,1,0
4819,35-44,283,1,Books & Media,2,25.72,0,0,0,0
4820,25-34,263,0,Electronics,5,103.31,1,0,1,0
4821,25-34,106,0,Fashion,6,50.84,1,0,0,0
4822,25-34,250,3,Books & Media,6,65.25,1,1,0,1
4823,35-44,200,0,Home & Garden,4,54.77,1,0,0,0
4824,18-24,298,2,Home & Garden,4,43.04,0,1,1,0
4825,35-44,58,2,Electronics,1,85.72,1,0,1,0
4826,25-34,353,1,Electronics,5,42.75,0,0,0,1
4827,25-34,201,0,Fashion,3,39.11,0,1,1,1
4828,25-34,208,0,Home & Garden,5,48.72,0,0,0,0
4829,18-24,53,0,Electronics,5,74.15,1,0,1,0
4830,18-24,197,4,Electronics,5,67.2,1,0,0,0
4831,35-44,309,2,Electronics,6,65.34,1,1,0,1
4832,25-34,76,0,Home & Garden,3,72.37,1,1,1,1
4833,45-54,66,2,Sports & Outdoors,7,47.41,0,1,1,1
4834,18-24,33,2,Books & Media,2,53.0,1,0,0,0
4835,45-54,173,3,Sports & Outdoors,5,78.48,1,1,1,1
4836,35-44,301,1,Books & Media,4,28.59,0,1,1,0
4837,45-54,480,7,Home & Garden,3,40.87,0,1,1,0
4838,35-44,208,1,Books & Media,2,23.65,0,1,1,0
4839,25-34,161,4,Electronics,4,50.87,1,0,0,0
4840,18-24,241,1,Sports & Outdoors,4,40.8,0,1,1,1
4841,18-24,153,1,Sports & Outdoors,6,81.85,1,1,0,1
4842,25-34,194,2,Home & Garden,3,48.19,0,0,0,1
4843,35-44,305,0,Books & Media,5,53.43,1,0,1,0
4844,45-54,92,3,Home & Garden,4,101.13,1,0,1,0
4845,18-24,116,4,Books & Media,1,49.79,0,1,1,0
4846,35-44,77,1,Fashion,1,54.47,1,1,1,1
4847,25-34,125,0,Electronics,3,41.52,0,0,0,0
4848,35-44,86,4,Fashion,3,98.96,1,1,0,1
4849,45-54,363,5,Fashion,4,30.81,0,0,0,1
4850,35-44,487,0,Electronics,1,37.3,0,1,1,1
4851,35-44,373,3,Electronics,3,49.49,0,1,1,1
4852,35-44,73,0,Electronics,3,84.34,1,0,1,0
4853,25-34,275,2,Fashion,2,42.46,0,0,0,0
4854,35-44,90,0,Home & Garden,5,55.53,1,1,0,1
4855,35-44,188,0,Fashion,3,19.33,0,1,1,1
4856,25-34,148,2,Home & Garden,3,68.84,1,1,0,1
4857,25-34,208,0,Home & Garden,3,55.43,1,1,0,1
4858,25-34,51,0,Sports & Outdoors,5,48.94,0,1,1,1
4859,25-34,25,0,Electronics,4,85.96,1,0,1,0
4860,25-34,82,0,Books & Media,3,32.59,0,0,0,0
4861,25-34,216,0,Electronics,6,37.28,0,0,0,1
4862,18-24,375,1,Electronics,7,33.3,0,0,0,0
4863,45-54,192,8,Electronics,4,32.63,0,1,1,1
4864,18-24,503,1,Books & Media,4,36.12,0,1,1,0
4865,35-44,66,0,Books & Media,4,41.31,0,1,1,0
4866,35-44,463,8,Home & Garden,4,45.47,0,1,1,1
4867,25-34,14,3,Electronics,4,102.13,1,0,0,0
4868,18-24,307,1,Fashion,7,30.99,0,1,1,0
4869,35-44,401,1,Fashion,5,67.43,1,0,1,0
4870,55+,466,0,Fashion,3,41.08,0,1,1,0
4871,35-44,165,1,Electronics,1,18.94,0,1,1,1
4872,25-34,137,1,Fashion,4,108.11,1,1,0,1
4873,45-54,302,3,Fashion,6,28.35,0,1,1,1
4874,25-34,320,0,Fashion,5,52.11,1,0,1,0
4875,55+,71,5,Electronics,3,109.32,1,1,1,1
4876,25-34,307,7,Home & Garden,7,57.21,1,1,0,1
4877,35-44,223,1,Fashion,3,59.86,1,0,0,0
4878,35-44,304,3,Electronics,5,56.36,1,0,1,0
4879,25-34,532,9,Fashion,7,64.87,1,0,1,0
4880,45-54,198,0,Fashion,3,63.13,1,1,1,1
4881,35-44,637,12,Home & Garden,6,118.04,1,0,1,0
4882,18-24,125,4,Fashion,5,62.51,1,0,0,0
4883,35-44,55,1,Electronics,3,49.75,0,0,0,0
4884,45-54,136,2,Home & Garden,2,110.93,1,1,1,1
4885,35-44,434,2,Home & Garden,6,47.87,0,0,0,1
4886,45-54,206,3,Home & Garden,2,55.32,1,1,1,1
4887,35-44,285,3,Electronics,4,43.46,0,1,1,0
4888,35-44,124,4,Fashion,6,21.59,0,0,0,0
4889,25-34,304,0,Home & Garden,5,39.48,0,0,0,0
4890,25-34,70,2,Fashion,6,40.39,0,0,0,0
4891,18-24,27,2,Books & Media,5,17.67,0,1,1,1
4892,18-24,268,3,Fashion,4,38.94,0,1,1,1
4893,35-44,93,3,Fashion,5,53.51,1,0,1,0
4894,18-24,125,4,Electronics,4,42.8,0,1,1,1
4895,18-24,99,1,Home & Garden,2,54.4,1,1,1,1
4896,45-54,308,2,Fashion,3,44.74,0,0,0,1
4897,55+,19,4,Electronics,3,60.32,1,0,0,0
4898,25-34,74,1,Home & Garden,4,46.46,0,0,0,1
4899,55+,76,0,Electronics,4,79.33,1,0,0,0
4900,55+,179,1,Home & Garden,4,37.14,0,1,1,1
4901,35-44,39,0,Fashion,3,49.25,0,1,1,1
4902,25-34,285,4,Fashion,5,36.37,0,1,1,0
4903,25-34,6,6,Fashion,2,50.07,1,1,0,1
4904,25-34,123,0,Fashion,5,64.63,1,1,1,1
4905,45-54,514,3,Books & Media,6,51.43,1,1,1,1
4906,25-34,342,1,Fashion,6,54.56,1,1,0,1
4907,45-54,89,1,Fashion,5,72.79,1,0,0,0
4908,25-34,361,7,Electronics,3,87.95,1,0,0,0
4909,55+,138,2,Electronics,6,50.09,1,0,1,0
4910,35-44,112,0,Books & Media,5,8.01,0,0,0,0
4911,25-34,177,0,Electronics,6,83.42,1,1,1,1
4912,55+,170,0,Books & Media,4,67.67,1,1,0,1
4913,25-34,416,5,Sports & Outdoors,2,72.19,1,0,1,0
4914,45-54,313,1,Electronics,2,115.32,1,1,0,1
4915,25-34,223,0,Fashion,3,66.52,1,1,1,1
4916,25-34,168,4,Sports & Outdoors,6,144.47,1,1,1,1
4917,25-34,124,4,Fashion,4,36.03,0,0,0,1
4918,35-44,10,0,Fashion,5,73.15,1,1,1,1
4919,55+,93,2,Books & Media,1,5.0,0,0,0,0
4920,45-54,201,1,Home & Garden,4,80.24,1,1,1,1
4921,25-34,288,1,Home & Garden,3,83.79,1,1,0,1
4922,25-34,389,2,Electronics,4,126.66,1,1,1,1
4923,35-44,100,1,Sports & Outdoors,3,95.74,1,0,1,0
4924,18-24,308,0,Fashion,5,43.3,0,0,0,1
4925,25-34,210,0,Home & Garden,8,50.66,1,1,1,1
4926,35-44,33,1,Home & Garden,4,97.44,1,1,0,1
4927,25-34,193,4,Home & Garden,4,59.91,1,1,0,1
4928,25-34,137,2,Fashion,3,32.53,0,1,1,0
4929,25-34,116,0,Fashion,4,22.95,0,1,1,0
4930,55+,257,4,Home & Garden,4,51.4,1,0,0,0
4931,25-34,118,0,Home & Garden,8,66.94,1,1,1,1
4932,18-24,89,5,Fashion,1,39.07,0,1,1,1
4933,25-34,243,1,Fashion,3,118.97,1,1,0,1
4934,35-44,295,0,Fashion,5,43.09,0,0,0,0
4935,25-34,443,0,Home & Garden,5,23.63,0,0,0,0
4936,45-54,95,2,Home & Garden,2,30.26,0,1,1,0
4937,45-54,168,1,Books & Media,3,37.14,0,0,0,0
4938,35-44,350,1,Sports & Outdoors,5,45.55,0,0,0,0
4939,45-54,48,5,Fashion,4,22.6,0,0,0,1
4940,25-34,178,3,Electronics,4,102.5,1,0,1,0
4941,18-24,201,1,Electronics,4,62.29,1,0,1,0
4942,45-54,137,10,Electronics,4,45.05,0,1,1,0
4943,25-34,234,0,Electronics,3,57.88,1,1,0,1
4944,25-34,291,5,Fashion,3,45.79,0,1,1,0
4945,25-34,143,2,Electronics,2,49.47,0,1,1,0
4946,55+,41,1,Books & Media,3,23.42,0,0,0,1
4947,45-54,252,5,Books & Media,4,52.07,1,0,1,0
4948,55+,311,1,Fashion,2,76.29,1,0,1,0
4949,55+,158,2,Fashion,4,98.58,1,1,1,1
4950,18-24,233,0,Home & Garden,4,48.87,0,1,1,0
4951,25-34,91,5,Home & Garden,1,45.6,0,1,1,0
4952,35-44,86,2,Fashion,3,65.99,1,1,0,1
4953,25-34,38,0,Sports & Outdoors,4,56.12,1,1,0,1
4954,45-54,117,0,Electronics,4,57.27,1,0,0,0
4955,35-44,72,2,Sports & Outdoors,4,63.4,1,1,1,1
4956,45-54,391,1,Electronics,4,82.62,1,0,1,0
4957,55+,109,0,Fashion,4,35.9,0,1,1,0
4958,25-34,268,0,Home & Garden,6,46.85,0,1,1,1
4959,35-44,387,1,Fashion,4,97.83,1,0,0,0
4960,55+,134,2,Books & Media,2,34.46,0,1,1,0
4961,55+,263,2,Fashion,4,71.34,1,1,1,1
4962,35-44,74,2,Home & Garden,3,66.14,1,1,1,1
4963,45-54,75,0,Books & Media,9,28.98,0,0,0,0
4964,25-34,48,0,Books & Media,3,24.85,0,0,0,0
4965,35-44,136,0,Fashion,3,38.85,0,0,0,1
4966,55+,139,6,Books & Media,2,26.39,0,1,1,1
4967,25-34,152,0,Home & Garden,1,63.8,1,0,0,0
4968,35-44,289,0,Fashion,3,89.62,1,0,1,0
4969,35-44,135,1,Fashion,5,29.05,0,0,0,1
4970,25-34,78,0,Fashion,1,72.24,1,1,1,1
4971,25-34,419,5,Sports & Outdoors,2,62.45,1,1,0,1
4972,35-44,60,1,Books & Media,4,54.99,1,0,1,0
4973,25-34,328,0,Home & Garden,3,57.8,1,1,0,1
4974,45-54,172,0,Books & Media,8,12.21,0,0,0,1
4975,55+,182,1,Fashion,5,33.69,0,0,0,1
4976,18-24,204,1,Home & Garden,5,79.57,1,0,0,0
4977,18-24,117,3,Sports & Outdoors,5,32.29,0,0,0,0
4978,35-44,205,1,Books & Media,3,39.1,0,1,1,1
4979,35-44,455,3,Fashion,4,34.65,0,1,1,1
4980,18-24,18,2,Fashion,2,35.57,0,0,0,1
4981,25-34,75,0,Electronics,4,66.99,1,1,0,1
4982,55+,168,1,Home & Garden,5,44.25,0,1,1,1
4983,25-34,139,2,Books & Media,7,43.6,0,1,1,1
4984,55+,279,9,Home & Garden,2,69.29,1,1,0,1
4985,35-44,307,2,Fashion,2,107.2,1,1,1,1
4986,35-44,45,1,Electronics,1,85.07,1,0,0,0
4987,25-34,214,2,Fashion,3,122.13,1,0,1,0
4988,45-54,378,7,Books & Media,4,46.77,0,1,1,1
4989,25-34,421,3,Sports & Outdoors,3,55.52,1,0,1,0
4990,55+,216,6,Fashion,4,72.66,1,0,0,0
4991,35-44,224,0,Home & Garden,4,99.97,1,0,1,0
4992,45-54,41,1,Fashion,4,79.53,1,0,1,0
4993,45-54,298,0,Fashion,4,71.44,1,1,1,1
4994,25-34,138,0,Home & Garden,4,71.23,1,1,1,1
4995,45-54,163,1,Fashion,4,20.73,0,1,1,0
4996,25-34,120,4,Fashion,4,111.55,1,1,1,1
4997,45-54,314,2,Electronics,3,103.73,1,0,1,0
4998,35-44,361,7,Home & Garden,5,56.72,1,1,1,1
4999,18-24,44,0,Fashion,4,38.11,0,0,0,0
5000,35-44,191,2,Fashion,5,61.13,1,1,1,1
5001,55+,191,0,Electronics,3,89.79,1,0,1,0
5002,35-44,442,1,Electronics,6,68.27,1,0,0,0
5003,18-24,37,2,Home & Garden,2,52.78,1,0,1,0
5004,25-34,65,1,Electronics,6,49.31,0,0,0,0
5005,25-34,181,0,Home & Garden,6,55.45,1,1,0,1
5006,18-24,56,6,Home & Garden,4,70.73,1,1,0,1
5007,25-34,355,1,Fashion,3,30.48,0,0,0,0
5008,25-34,136,0,Fashion,1,114.8,1,1,1,1
5009,18-24,230,0,Fashion,4,121.33,1,0,1,0
5010,45-54,260,3,Electronics,1,56.27,1,1,1,1
5011,35-44,411,3,Books & Media,4,48.06,0,1,1,0
5012,18-24,36,2,Fashion,5,37.19,0,0,0,0
5013,45-54,717,6,Books & Media,3,30.84,0,0,0,0
5014,35-44,177,3,Home & Garden,5,40.06,0,0,0,0
5015,18-24,234,3,Fashion,5,90.3,1,1,1,1
5016,18-24,151,0,Home & Garden,2,64.05,1,0,1,0
5017,18-24,505,0,Sports & Outdoors,5,31.94,0,0,0,0
5018,25-34,21,2,Electronics,3,56.64,1,1,0,1
5019,25-34,194,0,Fashion,3,91.65,1,0,0,0
5020,45-54,168,0,Electronics,5,40.02,0,0,0,0
5021,25-34,74,9,Home & Garden,5,42.25,0,1,1,1
5022,35-44,380,1,Electronics,5,33.7,0,0,0,1
5023,55+,307,0,Books & Media,5,5.0,0,0,0,0
5024,35-44,100,4,Fashion,2,78.79,1,1,0,1
5025,25-34,129,2,Electronics,8,71.07,1,0,0,0
5026,18-24,296,0,Fashion,8,21.89,0,1,1,1
5027,35-44,142,2,Home & Garden,3,36.3,0,0,0,1
5028,18-24,134,0,Electronics,2,86.71,1,1,1,1
5029,45-54,634,1,Fashion,4,27.09,0,1,1,0
5030,25-34,187,5,Fashion,5,36.79,0,1,1,1
5031,45-54,128,12,Books & Media,5,6.87,0,1,1,0
5032,35-44,154,2,Sports & Outdoors,1,60.32,1,1,0,1
5033,25-34,114,3,Books & Media,3,5.0,0,0,0,0
5034,25-34,420,2,Sports & Outdoors,3,55.33,1,1,1,1
5035,25-34,226,2,Books & Media,1,63.55,1,0,0,0
5036,18-24,169,0,Books & Media,3,43.32,0,1,1,0
5037,35-44,296,3,Fashion,2,66.21,1,1,1,1
5038,18-24,219,2,Sports & Outdoors,1,73.76,1,1,1,1
5039,25-34,46,1,Home & Garden,4,34.44,0,0,0,1
5040,35-44,424,3,Electronics,6,141.69,1,1,1,1
5041,55+,95,0,Electronics,7,67.8,1,1,1,1
5042,25-34,82,4,Electronics,5,90.88,1,0,0,0
5043,25-34,81,0,Electronics,4,94.23,1,1,0,1
5044,18-24,146,1,Electronics,6,45.4,0,1,1,0
5045,25-34,73,0,Fashion,5,72.4,1,0,1,0
5046,25-34,259,1,Electronics,5,30.45,0,1,1,1
5047,35-44,393,0,Sports & Outdoors,6,44.96,0,0,0,1
5048,25-34,38,16,Home & Garden,5,69.51,1,1,1,1
5049,25-34,114,0,Home & Garden,1,97.42,1,0,1,0
5050,25-34,77,0,Fashion,4,54.48,1,1,1,1
5051,25-34,209,1,Home & Garden,5,107.62,1,0,1,0
5052,45-54,139,0,Books & Media,2,57.46,1,0,0,0
5053,35-44,649,2,Home & Garden,3,23.2,0,0,0,1
5054,45-54,29,3,Home & Garden,3,114.15,1,1,1,1
5055,18-24,319,0,Sports & Outdoors,3,74.98,1,0,0,0
5056,25-34,100,0,Fashion,6,54.26,1,0,1,0
5057,25-34,413,8,Sports & Outdoors,4,62.39,1,1,1,1
5058,25-34,303,9,Sports & Outdoors,5,36.8,0,1,1,1
5059,55+,162,16,Electronics,8,70.49,1,0,1,0
5060,35-44,214,2,Sports & Outdoors,5,41.21,0,1,1,1
5061,18-24,155,1,Fashion,4,25.85,0,0,0,1
5062,25-34,269,1,Electronics,3,92.31,1,1,1,1
5063,18-24,262,1,Home & Garden,2,31.96,0,0,0,1
5064,25-34,78,0,Books & Media,6,95.02,1,1,0,1
5065,25-34,56,3,Books & Media,3,95.9,1,0,0,0
5066,35-44,98,0,Electronics,1,110.69,1,0,0,0
5067,45-54,150,0,Fashion,6,82.55,1,1,0,1
5068,35-44,123,2,Books & Media,4,79.14,1,0,0,0
5069,25-34,346,1,Sports & Outdoors,4,58.07,1,1,1,1
5070,25-34,169,2,Home & Garden,6,31.33,0,1,1,0
5071,25-34,146,0,Electronics,3,114.27,1,0,0,0
5072,18-24,179,0,Electronics,3,116.4,1,1,0,1
5073,18-24,279,3,Home & Garden,3,106.36,1,1,1,1
5074,45-54,80,0,Sports & Outdoors,5,31.58,0,0,0,1
5075,25-34,217,3,Fashion,4,71.42,1,1,1,1
5076,25-34,154,1,Electronics,4,69.34,1,0,1,0
5077,25-34,227,6,Electronics,3,53.09,1,0,1,0
5078,35-44,264,7,Home & Garden,3,63.26,1,0,0,0
5079,35-44,91,1,Electronics,2,56.79,1,1,0,1
5080,55+,202,3,Fashion,5,53.35,1,1,1,1
5081,25-34,98,3,Fashion,2,43.21,0,0,0,1
5082,25-34,265,4,Home & Garden,7,68.94,1,0,0,0
5083,35-44,198,1,Fashion,1,34.24,0,0,0,1
5084,45-54,157,2,Books & Media,3,24.27,0,0,0,0
5085,25-34,330,5,Books & Media,3,28.98,0,0,0,0
5086,35-44,517,0,Home & Garden,3,78.05,1,1,0,1
5087,55+,204,3,Electronics,5,44.49,0,1,1,1
5088,45-54,146,1,Electronics,10,87.66,1,1,0,1
5089,35-44,270,4,Books & Media,3,23.31,0,0,0,0
5090,25-34,248,1,Books & Media,4,55.28,1,1,1,1
5091,18-24,140,1,Electronics,4,54.88,1,1,1,1
5092,25-34,118,3,Home & Garden,7,45.15,0,0,0,1
5093,25-34,130,4,Electronics,4,38.9,0,0,0,0
5094,18-24,27,2,Fashion,6,89.58,1,0,1,0
5095,35-44,355,0,Electronics,5,48.61,0,0,0,0
5096,35-44,189,1,Electronics,7,111.66,1,1,1,1
5097,25-34,140,2,Fashion,4,42.47,0,1,1,1
5098,35-44,113,1,Books & Media,6,5.0,0,0,0,0
5099,25-34,627,0,Fashion,4,60.54,1,1,0,1
5100,18-24,123,3,Fashion,3,30.51,0,0,0,1
5101,18-24,47,2,Electronics,4,120.84,1,1,0,1
5102,18-24,86,5,Books & Media,9,42.89,0,1,1,1
5103,35-44,391,1,Sports & Outdoors,4,50.63,1,0,0,0
